gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,costat,ggroup,gind,gsector,gsubind
182874,20211231,2021,INDL,C,D,STD,TMV,DIREXION 20 PLUS YR BEAR 3X,USD,,A,,,,
182938,20211231,2021,INDL,C,D,STD,CEW,WISDOMTREE EMERG CURR STRAT,USD,,A,,,,
182976,20211231,2021,INDL,C,D,STD,BRF,VANECK VECTORS BRAZIL SMLCAP,USD,,A,,,,
182979,20210630,2021,INDL,C,D,STD,HDRSF,HIGHLAND COPPER CO INC,USD,41.7910,A,1510,151040,15,15104020
182986,20210930,2021,INDL,C,D,STD,OPXS,OPTEX SYSTEMS HOLDINGS INC,USD,20.8550,A,2010,201010,20,20101010
183029,20211231,2021,INDL,C,D,STD,RC,READY CAPITAL CORP,USD,9534.0310,A,4020,402040,40,40204010
183036,20211231,2021,INDL,C,D,STD,EOT,EATON VANCE NATL MUN OPP TR,USD,,A,,,,
183042,20211231,2021,INDL,C,D,STD,CGBLF,ISHARES GOLD BULLION ETF,CAD,,A,,,,
183061,20211231,2021,INDL,C,D,STD,EFO,PROSHARES ULTRA MSCI EAFE,USD,,A,,,,
183062,20211231,2021,INDL,C,D,STD,EET,PROSHARES ULTRA MSCI EMG MKT,USD,,A,,,,
183063,20211231,2021,INDL,C,D,STD,XPP,PROSHARES ULTRA FTSE CHN 50,USD,,A,,,,
183064,20211231,2021,INDL,C,D,STD,EZJ,PROSHARES ULTRA MSCI JAPAN,USD,,A,,,,
183069,20211231,2021,INDL,C,D,STD,ZDJ.,BMO DJIA HEDGED CAD INDX ETF,CAD,,A,,,,
183070,20211231,2021,INDL,C,D,STD,ZCN.,BMO S&P/TSX CAPPED COMP ETF,CAD,,A,,,,
183071,20211231,2021,INDL,C,D,STD,ZFM.,BMO MID FEDERAL BOND IDX ETF,CAD,,A,,,,
183072,20211231,2021,INDL,C,D,STD,ZUE.,BMO S&P 500 HDGD CAD IDX ETF,CAD,,A,,,,
183081,20211231,2021,INDL,C,D,STD,MCRO,INDEXIQ HEDG MACRO TRCKR ETF,USD,,A,,,,
183108,20211231,2021,INDL,C,D,STD,WMC,WESTERN ASSET MTG CAPITAL CP,USD,2825.7000,A,4020,402040,40,40204010
183139,20211231,2021,INDL,C,D,STD,ISDR,ISSUER DIRECT CORP,USD,39.2570,A,4510,451030,45,45103010
183164,20211231,2021,INDL,C,D,STD,EPV,PROSHARES ULTRASH FTSE EUROP,USD,,A,,,,
183166,20211231,2021,INDL,C,D,STD,BZQ,PROSHARES ULTRASH MSCI BRAZL,USD,,A,,,,
183174,20211231,2021,INDL,C,D,STD,EMIF,ISHARES EMRG MRKT INFRST ETF,USD,,A,,,,
183176,20211231,2021,INDL,C,D,STD,EPU,ISHARES TRUST MSCI PERU ETF,USD,,A,,,,
183185,20211231,2021,INDL,C,D,STD,XWD.,ISHARES MSCI WORLD INDEX ETF,CAD,,A,,,,
183186,20211231,2021,INDL,C,D,STD,XEM.,ISHARES MSCI EMRG MKTS ETF,CAD,,A,,,,
183187,20211231,2021,INDL,C,D,STD,CPXWF,CAPITAL POWER CORP,CAD,9073.0000,A,5510,551050,55,55105010
183188,20211231,2021,INDL,C,D,STD,HUC.,HORIZONS NYMEX CRUDE OIL ETF,CAD,,A,,,,
183189,20211231,2021,INDL,C,D,STD,HUG.,HORIZONS COMEX GOLD ETF,CAD,,A,,,,
183190,20211231,2021,INDL,C,D,STD,HUZ.,HORIZONS COMEX SILVER ETF,CAD,,A,,,,
183191,20211231,2021,INDL,C,D,STD,HUN.,HORIZONS NYMEX NTL GAS ETF,CAD,,A,,,,
183192,20211231,2021,INDL,C,D,STD,UPRO,PROSHARES ULTRAPRO S&P500,USD,,A,,,,
183193,20211231,2021,INDL,C,D,STD,SPXU,PROSHARES ULTRAPRO SHT SP500,USD,,A,,,,
183198,20211231,2021,INDL,C,D,STD,IGI,WESTERN ASSET INVST GR DF OP,USD,,A,,,,
183204,20211231,2021,INDL,C,D,STD,HZD.,BETAPRO SILVER 2X DLY BR ETF,CAD,,A,,,,
183205,20211231,2021,INDL,C,D,STD,HZMXF,HORIZONS BETAPRO COMX SLV BU,CAD,,A,,,,
183216,20211231,2021,INDL,C,D,STD,QABA,FIRST TR NASDAQ ABA CMNTY BK,USD,,A,,,,
183222,20211231,2021,INDL,C,D,STD,EQL,ALPS EQUAL SECTOR WEIGHT ETF,USD,,A,,,,
183240,20211231,2021,INDL,C,D,STD,CSM,PROSHARES CREDIT SUISSE ETF,USD,,A,,,,
183251,20211231,2021,INDL,C,D,STD,DRN,DIREXION DAILY R E BULL 3X,USD,,A,,,,
183252,20211231,2021,INDL,C,D,STD,DRV,DIREXION DAILY R E BEAR 3X,USD,,A,,,,
183259,20211231,2021,INDL,C,D,STD,ISVRF,ISHARES SILVER BULLION ETF,CAD,,A,,,,
183283,20211231,2021,INDL,C,D,STD,ADUS,ADDUS HOMECARE CORP,USD,947.5850,A,3510,351020,35,35102015
183288,20211231,2021,INDL,C,D,STD,HAF.,HORIZONS ACTV GBL FIXED INCM,CAD,,A,,,,
183303,20211231,2021,INDL,C,D,STD,SIVR,ABERDEEN STNDRD PHS SLR -ETF,USD,,A,,,,
183322,20211231,2021,INDL,C,D,STD,TXMD,THERAPEUTICSMD INC,USD,169.4720,A,3520,352020,35,35202010
183324,20211231,2021,INDL,C,D,STD,PMT,PENNYMAC MORTGAGE INVEST TR,USD,13772.7080,A,4020,402040,40,40204010
183324,20211231,2021,FS,C,D,STD,PMT,PENNYMAC MORTGAGE INVEST TR,USD,13772.7080,A,4020,402040,40,40204010
183325,20211231,2021,INDL,C,D,STD,TPZ,TORTOISE POWER & ENERGY INFR,USD,,A,,,,
183366,20211231,2021,INDL,C,D,STD,H,HYATT HOTELS CORP,USD,12603.0000,A,2530,253010,25,25301020
183377,20211231,2021,INDL,C,D,STD,FTNT,FORTINET INC,USD,5919.1000,A,4510,451030,45,45103020
183387,20211231,2021,INDL,C,D,STD,NORW,GLOBAL X FTSE NORDIC RGN ETF,USD,,A,,,,
183388,20211231,2021,INDL,C,D,STD,STWD,STARWOOD PROPERTY TRUST INC,USD,83850.3970,A,4020,402040,40,40204010
183388,20211231,2021,FS,C,D,STD,STWD,STARWOOD PROPERTY TRUST INC,USD,83850.3970,A,4020,402040,40,40204010
183407,20211231,2021,INDL,C,D,STD,VNM,VANECK VIETNAM ETF,USD,,A,,,,
183450,20211231,2021,INDL,C,D,STD,TBF,PROSHARES SHORT 20 YR TRSRY,USD,,A,,,,
183466,20211231,2021,INDL,C,D,STD,STPZ,PIMCO 1-5 YR US TIPS IDX ETF,USD,,A,,,,
183474,20211231,2021,INDL,C,D,STD,PPRRF,PRONTOFORMS CORP,USD,11.5930,A,4510,451030,45,45103010
183533,20211231,2021,INDL,C,D,STD,LTPZ,PIMCO 15 YR US TIPS IDX ETF,USD,,A,,,,
183534,20211231,2021,INDL,C,D,STD,TIPZ,PIMCO BROAD US TIPS IDX ETF,USD,,A,,,,
183547,20211031,2021,INDL,C,D,STD,CODA,CODA OCTOPUS GROUP INC,USD,45.4650,A,4520,452030,45,45203010
183581,20211231,2021,INDL,C,D,STD,KAR,KAR AUCTION SERVICES INC,USD,7417.2000,A,2020,202010,20,20201070
183584,20211231,2021,INDL,C,D,STD,PSK,SPDR WELLS FARGO PFD STK ETF,USD,,A,,,,
183590,20211231,2021,INDL,C,D,STD,OTCM,OTC MARKETS GROUP INC,USD,82.2550,A,4020,402030,40,40203040
183593,20211231,2021,INDL,C,D,STD,OMER,OMEROS CORP,USD,419.2680,A,3520,352020,35,35202010
183606,20211231,2021,INDL,C,D,STD,ARI,APOLLO COMMERCIAL RE FIN INC,USD,8416.6950,A,4020,402040,40,40204010
183606,20211231,2021,FS,C,D,STD,ARI,APOLLO COMMERCIAL RE FIN INC,USD,8416.6950,A,4020,402040,40,40204010
183620,20211231,2021,INDL,C,D,STD,NEV,NUVEEN ENHANCED MUNI VALUE,USD,,A,,,,
183621,20211231,2021,INDL,C,D,STD,IWX,ISHARES RUSSELL TOP 200 VAL,USD,,A,,,,
183622,20211231,2021,INDL,C,D,STD,IWL,ISHARES RUSSELL TOP 200 ETF,USD,,A,,,,
183623,20211231,2021,INDL,C,D,STD,IWY,ISHARES RUSSELL TOP 200 GRTH,USD,,A,,,,
183636,20211231,2021,INDL,C,D,STD,RCM,R1 RCM INC,USD,1449.3000,A,3510,351020,35,35102015
183640,20211231,2021,INDL,C,D,STD,IRDM,IRIDIUM COMMUNICATIONS INC,USD,3180.7950,A,5010,501010,50,50101010
183698,20211231,2021,INDL,C,D,STD,ZROZ,PIMCO 25 YR ZERO CPN US ETF,USD,,A,,,,
183704,20211231,2021,INDL,C,D,STD,VTNR,VERTEX ENERGY INC,USD,266.0600,A,1010,101020,10,10102030
183736,20211231,2021,INDL,C,D,STD,GNRC,GENERAC HOLDINGS INC,USD,4877.7800,A,2010,201040,20,20104010
183739,20211130,2021,INDL,C,D,STD,IPCIF,INTELLIPHARMACEUTICS INTL,USD,2.0960,A,3520,352020,35,35202010
183753,20211231,2021,INDL,C,D,STD,CPI,INDEXIQ REAL RETURN ETF,USD,,A,,,,
183754,20211231,2021,INDL,C,D,STD,GRES,INDEXIQ GLOBAL RESOURCES ETF,USD,,A,,,,
183759,20211231,2021,INDL,C,D,STD,ZMT.,BMO EQUAL WGHT GLBL IND ETF,CAD,,A,,,,
183760,20211231,2021,INDL,C,D,STD,ZFS.,BMO SHORT FEDERL BND IND ETF,CAD,,A,,,,
183761,20211231,2021,INDL,C,D,STD,BMRTF,BMO SHORT PRVNCL BND IND ETF,CAD,,A,,,,
183762,20211231,2021,INDL,C,D,STD,ZEO.,BMO EQUAL WT OIL & GAS ETF,CAD,,A,,,,
183763,20211231,2021,INDL,C,D,STD,BMMPF,BMO EQUAL WEIGHT BKS IDX ETF,CAD,,A,,,,
183764,20211231,2021,INDL,C,D,STD,BMCBF,BMO SHORT CRPRT BND IND ETF,CAD,,A,,,,
183765,20211231,2021,INDL,C,D,STD,ZHY.,BMO US CORP BND CAD ETF,CAD,,A,,,,
183766,20211231,2021,INDL,C,D,STD,ZDMMF,BMO MSCI EAFE HEDGED TO CAD,CAD,,A,,,,
183767,20211231,2021,INDL,C,D,STD,ZEM.,BMO MSCI EMERGING MKTS ETF,CAD,,A,,,,
183780,20211231,2021,INDL,C,D,STD,TWO,TWO HARBORS INVESTMENT CORP,USD,12114.3050,A,4020,402040,40,40204010
183780,20211231,2021,FS,C,D,STD,TWO,TWO HARBORS INVESTMENT CORP,USD,12114.3050,A,4020,402040,40,40204010
183791,20211231,2021,INDL,C,D,STD,CVE,CENOVUS ENERGY INC,CAD,54104.0000,A,1010,101020,10,10102010
183792,20211231,2021,INDL,C,D,STD,SCHB,SCHWAB US BROAD MARKET ETF,USD,,A,,,,
183794,20211231,2021,INDL,C,D,STD,SCHX,SCHWAB US LARGE-CAP ETF,USD,,A,,,,
183795,20211231,2021,INDL,C,D,STD,SCHA,SCHWAB US SMALL-CAP ETF,USD,,A,,,,
183796,20211231,2021,INDL,C,D,STD,SCHF,SCHWAB INTL EQUITY ETF,USD,,A,,,,
183799,20211231,2021,INDL,C,D,STD,FLNT,FLUENT INC,USD,318.1820,A,5020,502010,50,50201010
183804,20210930,2021,INDL,C,D,STD,AAINF,ASIABASEMETALS INC,CAD,0.1060,A,1510,151040,15,15104020
183822,20211231,2021,INDL,C,D,STD,ARR,ARMOUR RESIDENTIAL REIT INC,USD,5277.3070,A,4020,402040,40,40204010
183822,20211231,2021,FS,C,D,STD,ARR,ARMOUR RESIDENTIAL REIT INC,USD,5277.3070,A,4020,402040,40,40204010
183825,20210630,2021,INDL,C,D,STD,NITMF,HANNA CAPITAL CORP,CAD,1.4230,A,4020,402030,40,40203010
183828,20211231,2021,INDL,C,D,STD,GDXJ,VANECK VECTORS JR GLD MINERS,USD,,A,,,,
183830,20211231,2021,INDL,C,D,STD,PEB,PEBBLEBROOK HOTEL TRUST,USD,6261.1900,A,6010,601010,60,60101030
183830,20211231,2021,FS,C,D,STD,PEB,PEBBLEBROOK HOTEL TRUST,USD,6261.1900,A,6010,601010,60,60101030
183833,20211231,2021,INDL,C,D,STD,TRNO,TERRENO REALTY CORP,USD,2924.2150,A,6010,601010,60,60101020
183833,20211231,2021,FS,C,D,STD,TRNO,TERRENO REALTY CORP,USD,2924.2150,A,6010,601010,60,60101020
183855,20211231,2021,INDL,C,D,STD,PARXF,PAREX RESOURCES INC,USD,1784.2210,A,1010,101020,10,10102020
183857,20211231,2021,INDL,C,D,STD,BAB,INVESCO TAXABLE MUNICIPAL BD,USD,,A,,,,
183858,20211231,2021,INDL,C,D,STD,MNA,INDEXIQ MERGER ARBITRAGE ETF,USD,,A,,,,
183859,20211231,2021,INDL,C,D,STD,MINT,PIMCO ENH SHORT MAT ACTV ETF,USD,,A,,,,
183869,20211231,2021,INDL,C,D,STD,UNL,UNITED STATES 12 NAT GAS LP,USD,,A,,,,
183870,20211231,2021,INDL,C,D,STD,GRID,FIRST TRUST NASDAQ OMX CLEAN,USD,,A,,,,
183882,20211031,2021,INDL,C,D,STD,BWCGF,BLACKWOLF COPPER & GOLD LTD,CAD,2.4090,A,1510,151040,15,15104020
183883,20211231,2021,INDL,C,D,STD,ISHQF,ISHARES HI QUAL CDN BD IDX,CAD,,A,,,,
183891,20211231,2021,INDL,C,D,STD,HAC.,HORIZONS SEASONAL ROTATN ETF,CAD,,A,,,,
183900,20211231,2021,INDL,C,D,STD,INDY,ISHARES INDIA 50 ETF,USD,,A,,,,
183902,20211231,2021,INDL,C,D,STD,EFC,ELLINGTON FINANCIAL INC,USD,5177.4190,A,4020,402040,40,40204010
183903,20211231,2021,INDL,C,D,STD,CALX,CALIX INC,USD,742.0320,A,4520,452010,45,45201020
183906,20211231,2021,INDL,C,D,STD,VCIT,VANGUARD SCTTSDL INTRM-CP BD,USD,,A,,,,
183907,20211231,2021,INDL,C,D,STD,VCLT,VANGUARD SCTTSDL LNG-CP BD,USD,,A,,,,
183908,20211231,2021,INDL,C,D,STD,VCSH,VANGUARD SCTTSDL SHT-CP BD,USD,,A,,,,
183909,20211231,2021,INDL,C,D,STD,VGIT,VANGUARD SCTTSDL INTRM-GV BD,USD,,A,,,,
183910,20211231,2021,INDL,C,D,STD,VGLT,VANGUARD SCTTSDL LNG-GV BD,USD,,A,,,,
183911,20211231,2021,INDL,C,D,STD,VGSH,VANGUARD SHORT TERM GOVT BD,USD,,A,,,,
183912,20211231,2021,INDL,C,D,STD,VMBS,VANGUARD SCTTSDL MTG-BKD SEC,USD,,A,,,,
183918,20211231,2021,INDL,C,D,STD,STK,COLUMBIA SELIGMAN PRM TEC GR,USD,,A,,,,
183919,20211231,2021,INDL,C,D,STD,GDO,WESTERN ASST GBL CORP DFN OP,USD,,A,,,,
183932,20210930,2021,INDL,C,D,STD,GGE,GREEN GIANT INC,USD,385.0010,A,6010,601020,60,60102030
183933,20211231,2021,INDL,C,D,STD,JLS,NUVEEN MORTGAGE OPPRTNY TRM,USD,,A,,,,
183940,20211231,2021,INDL,C,D,STD,MUNI,PIMCO INTER MUNI BD ACTV ETF,USD,,A,,,,
183942,20211231,2021,INDL,C,D,STD,ST,SENSATA TECHNOLOGES HLDG PLC,USD,8613.7660,A,2010,201040,20,20104010
183948,20211231,2021,INDL,C,D,STD,YINN,DIREXION DAILY FTSE CHI BU3X,USD,,A,,,,
183949,20211231,2021,INDL,C,D,STD,YANG,DIREXION DAILY FTSE CHI BE3X,USD,,A,,,,
183950,20211231,2021,INDL,C,D,STD,LBJ,DIREXION DAILY LAT AM BUL 3X,USD,,I,,,,
183952,20211231,2021,INDL,C,D,STD,CHIQ,GLOBAL X MSCI CHINA CONS DIS,USD,,A,,,,
183953,20211231,2021,INDL,C,D,STD,CHII,GLOBAL X MSCI CHINA INDUSTRI,USD,,A,,,,
183974,20211231,2021,INDL,C,D,STD,SPSC,SPS COMMERCE INC,USD,615.8460,A,4510,451030,45,45103010
183984,20211231,2021,INDL,C,D,STD,IGLB,ISHARES LONG TRM CRPT BD ETF,USD,,A,,,,
183985,20211231,2021,INDL,C,D,STD,ILTB,ISHARES CORE 10 YR USD ETF,USD,,A,,,,
183987,20211231,2021,INDL,C,D,STD,CQQQ,INVS ETF TR II - CHINA TECH,USD,,A,,,,
183992,20211231,2021,INDL,C,D,STD,CHIC,GLOBAL X MSCI CHINA COMN SER,USD,,A,,,,
184010,20211231,2021,INDL,C,D,STD,CHIX,GLOBAL X MSCI CHINA FINANCIA,USD,,A,,,,
184013,20211231,2021,INDL,C,D,STD,SCHG,SCHWAB US LARGE-CAP GRW ETF,USD,,A,,,,
184014,20211231,2021,INDL,C,D,STD,SCHV,SCHWAB US LARGE-CAP VAL ETF,USD,,A,,,,
184029,20211231,2021,INDL,C,D,STD,CHIE,GLOBAL X MSCI CHINA ENERGY,USD,,A,,,,
184036,20211231,2021,INDL,C,D,STD,SPSB,SPDR PTFL ST TR CR  BD ETF,USD,,A,,,,
184048,20211231,2021,INDL,C,D,STD,RIB.UN,RIDGEWOOD CDN INVST GRD BOND,CAD,,A,,,,
184049,20211231,2021,INDL,C,D,STD,BLNK,BLINK CHARGING CO,USD,231.9130,A,2010,201040,20,20104010
184053,20211231,2021,INDL,C,D,STD,GOK.,GINSMS INC,CAD,0.9330,A,4510,451030,45,45103010
184077,20211231,2021,INDL,C,D,STD,CLPT,CLEARPOINT NEURO INC,USD,65.5810,A,3510,351010,35,35101010
184088,20211231,2021,INDL,C,D,STD,HEDJ,WISDOMTREE EUROPE HEDGED EQ,USD,,A,,,,
184097,20211231,2021,INDL,C,D,STD,PPLT,ABERDEEN STNDRD PHS PLT -ETF,USD,,A,,,,
184098,20211231,2021,INDL,C,D,STD,PALL,ABERDEEN STNDRD PHY PAL -ETF,USD,,A,,,,
184113,20211231,2021,INDL,C,D,STD,VUZI,VUZIX CORP,USD,148.4670,A,2520,252010,25,25201010
184135,20211231,2021,INDL,C,D,STD,CHB.,ISHARES US HI YLD FIXED INCM,CAD,,A,,,,
184146,20211231,2021,INDL,C,D,STD,SCHC,SCHWAB INTL SMLLCAP EQTY ETF,USD,,A,,,,
184147,20211231,2021,INDL,C,D,STD,SCHE,SCHWAB EMERGING MKT EQTY ETF,USD,,A,,,,
184148,20211231,2021,INDL,C,D,STD,CHIM,GLOBAL X MSCI CHINA MATERILS,USD,,A,,,,
184167,20211231,2021,INDL,C,D,STD,FIBK,FIRST INTERSTATE BANCSYSTEM,USD,19671.9000,A,4010,401010,40,40101015
184167,20211231,2021,FS,C,D,STD,FIBK,FIRST INTERSTATE BANCSYSTEM,USD,19671.9000,A,4010,401010,40,40101015
184173,20211231,2021,INDL,C,D,STD,UST,PROSHARES ULTRA 7-10 YR TRES,USD,,A,,,,
184174,20211231,2021,INDL,C,D,STD,UBT,PROSHARES ULTRA 20 YR TRES,USD,,A,,,,
184194,20211231,2021,INDL,C,D,STD,EUFN,ISHARES MSCI EUROPE FINL ETF,USD,,A,,,,
184199,20211231,2021,INDL,C,D,STD,ZCM.,BMO MID CORP BOND INDEX ETF,CAD,,A,,,,
184200,20211231,2021,INDL,C,D,STD,ZLC.,BMO LONG CORP BOND INDEX ETF,CAD,,A,,,,
184201,20211231,2021,INDL,C,D,STD,BMJJF,BMO JUNIOR GOLD INDEX ETF,CAD,,A,,,,
184202,20211231,2021,INDL,C,D,STD,BMOIF,BMO MSCI INDIA ESG LDR I ETF,CAD,,A,,,,
184203,20211231,2021,INDL,C,D,STD,ZGI.,BMO GLOBAL INFRASTR INDX ETF,CAD,,A,,,,
184204,20211231,2021,INDL,C,D,STD,ZUT.,BMO EQUAL WEIGHT UTIL ETF,CAD,,A,,,,
184205,20211231,2021,INDL,C,D,STD,ZCH.,BMO CHINA EQUITY INDEX ETF,CAD,,A,,,,
184206,20211231,2021,INDL,C,D,STD,ZAG.,BMO AGGREGATE BOND INDEX ETF,CAD,,A,,,,
184207,20211231,2021,INDL,C,D,STD,ZQQ.,BMO NASDAQ 100 EQ HEDGED ETF,CAD,,A,,,,
184213,20211231,2021,INDL,C,D,STD,XCH.,ISHARES CHINA INDEX ETF,CAD,,A,,,,
184214,20211231,2021,INDL,C,D,STD,IUYBF,ISHARES U S HI YIELD BD ETF,CAD,,A,,,,
184215,20211231,2021,INDL,C,D,STD,XID.,ISHARES INDIA INDEX ETF,CAD,,A,,,,
184216,20211231,2021,INDL,C,D,STD,XIG.,ISHARES US IG CORP BD ETF,CAD,,A,,,,
184224,20211231,2021,INDL,C,D,STD,IDE,VOYA INFRASTR INDL AND MATLS,USD,,A,,,,
184237,20210731,2021,INDL,C,D,STD,GRYN,GREEN HYGIENICS HOLDINGS INC,USD,6.0550,A,3520,352020,35,35202010
184254,20211231,2021,INDL,C,D,STD,APO,APOLLO GLOBAL MGMT INC,USD,30501.8940,A,4020,402010,40,40201020
184256,20211231,2021,INDL,C,D,STD,IRWD,IRONWOOD PHARMACEUTICALS INC,USD,1126.9270,A,3520,352010,35,35201010
184258,20211231,2021,INDL,C,D,STD,PLOW,DOUGLAS DYNAMICS INC,USD,572.4760,A,2010,201060,20,20106010
184259,20210630,2021,INDL,C,D,STD,SANW,S&W SEED CO,USD,151.4710,A,3020,302020,30,30202010
184260,20211231,2021,INDL,C,D,STD,SMMU,PIMCO ST MUNI BD ACTIVE ETF,USD,,A,,,,
184263,20210630,2021,INDL,C,D,STD,QNST,QUINSTREET INC,USD,449.5150,A,5020,502030,50,50203010
184268,20211231,2021,INDL,C,D,STD,HIU.,HORIZONS BETAPRO SP500 INVRS,CAD,,A,,,,
184293,20211231,2021,INDL,C,D,STD,UDOW,PROSHARES ULTRAPRO DOW30,USD,,A,,,,
184294,20211231,2021,INDL,C,D,STD,SDOW,PROSHARES ULTRAPROSHRT DOW30,USD,,A,,,,
184295,20211231,2021,INDL,C,D,STD,UMDD,PROSHARES ULTRAPRO MIDCAP400,USD,,A,,,,
184296,20211231,2021,INDL,C,D,STD,SMDD,PROSHARES ULTRAPROSH MDCP400,USD,,A,,,,
184297,20211231,2021,INDL,C,D,STD,URTY,PROSHARES ULTRAPRO RUSS2000,USD,,A,,,,
184298,20211231,2021,INDL,C,D,STD,SRTY,PROSHARES ULTRAPROSHR RU2000,USD,,A,,,,
184303,20211231,2021,INDL,C,D,STD,HAL.,HORIZONS ACTIVE CDN DIV ETF,CAD,,A,,,,
184306,20211231,2021,INDL,C,D,STD,SQQQ,PROSHARES ULTRAPRO SHRT QQQ,USD,,A,,,,
184307,20211231,2021,INDL,C,D,STD,TQQQ,PROSHARES ULTRAPRO QQQ,USD,,A,,,,
184323,20220131,2021,INDL,C,D,STD,EXPR,EXPRESS INC,USD,1259.4540,A,2550,255040,25,25504010
184329,20211231,2021,INDL,C,D,STD,EGPT,VANECK VECTORS EGYPT ETF,USD,,A,,,,
184330,20211231,2021,INDL,C,D,STD,PCEF,INVESCO CEF INCOME COMP ETF,USD,,A,,,,
184352,20211231,2021,INDL,C,D,STD,STNG,SCORPIO TANKERS INC,USD,5013.9690,A,1010,101020,10,10102040
184363,20211231,2021,INDL,C,D,STD,DMO,WESTERN ASSET MORTGAGE OP FD,USD,,A,,,,
184387,20211231,2021,INDL,C,D,STD,PHYS,SPROTT PHYSICAL GOLD TRUST,CAD,,A,,,,
184392,20211231,2021,INDL,C,D,STD,GDOT,GREEN DOT CORP,USD,4725.4770,A,4020,402020,40,40202010
184442,20211231,2021,INDL,C,D,STD,OAS,OASIS PETROLEUM INC,USD,3026.7870,A,1010,101020,10,10102020
184453,20211231,2021,INDL,C,D,STD,HTHT,HUAZHU GROUP LTD,USD,9927.0000,A,2530,253010,25,25301020
184470,20211231,2021,INDL,C,D,STD,CRCT,CRICUT INC,USD,1006.2500,A,2520,252010,25,25201040
184477,20211231,2021,INDL,C,D,STD,INDL,DIREXION DAILY MSCI INDIA BU,USD,,A,,,,
184478,20211231,2021,INDL,C,D,STD,SOXS,DIREXION DAILY SEMI BEAR 3X,USD,,A,,,,
184479,20211231,2021,INDL,C,D,STD,SOXL,DIREXION DAILY SEMI BULL 3X,USD,,A,,,,
184488,20211231,2021,INDL,C,D,STD,BRF.PR.A,BROOKFIELD RENEWABLE PWR PFD,CAD,,A,5510,551050,55,55105020
184499,20211231,2021,INDL,C,D,STD,FTRI,FIRST TR INDXX GLBL NATL RES,USD,,A,,,,
184500,20211231,2021,INDL,C,D,STD,CBOE,CBOE GLOBAL MARKETS INC,USD,6814.5000,A,4020,402030,40,40203040
184500,20211231,2021,FS,C,D,STD,CBOE,CBOE GLOBAL MARKETS INC,USD,6814.5000,A,4020,402030,40,40203040
184501,20211231,2021,INDL,C,D,STD,FTAG,FIRST TRUST INDXX GLBL AGRI,USD,,A,,,,
184515,20211231,2021,INDL,C,D,STD,REK,PROSHARES SHORT REAL ESTATE,USD,,A,,,,
184516,20211231,2021,INDL,C,D,STD,SBM,PROSHARES SHORT BASIC MATRLS,USD,,A,,,,
184517,20211231,2021,INDL,C,D,STD,YXI,PROSHARES SHORT FTSE CHN 50,USD,,A,,,,
184543,20211231,2021,INDL,C,D,STD,LWSCF,SIENNA SENIOR LIVING INC,CAD,1609.1890,A,3510,351020,35,35102020
184551,20211231,2021,INDL,C,D,STD,MXL,MAXLINEAR INC,USD,1050.3840,A,4530,453010,45,45301020
184576,20211231,2021,INDL,C,D,STD,ENV,ENVESTNET INC,USD,2241.1820,A,4510,451030,45,45103010
184582,20211231,2021,INDL,C,D,STD,SECYF,SECURE ENERGY SERVICES INC,CAD,2937.0000,A,1010,101010,10,10101020
184604,20210630,2021,INDL,C,D,STD,AOSL,ALPHA AND OMEGA SEMICONDUCTO,USD,918.5730,A,4530,453010,45,45301020
184615,20210930,2021,INDL,C,D,STD,CLMPF,CANADIAN PREM SAND INC,CAD,4.8650,A,1010,101010,10,10101020
184623,20211231,2021,INDL,C,D,STD,PSCM,INVESCO S&P SMCP MATERIALS,USD,,A,,,,
184624,20211231,2021,INDL,C,D,STD,PSCE,INVESCO S&P SMALLCAP ENERGY,USD,,A,,,,
184625,20211231,2021,INDL,C,D,STD,PSCF,INVESCO EXCHANGES&P SMALLCAP,USD,,A,,,,
184626,20211231,2021,INDL,C,D,STD,PSCI,INVESCO S&P SMALCAP INDS ETF,USD,,A,,,,
184627,20211231,2021,INDL,C,D,STD,PSCT,INVESCO S&P SMCP INFO TECH,USD,,A,,,,
184628,20211231,2021,INDL,C,D,STD,PSCC,INVESCO S&P SMCP CONS STPLES,USD,,A,,,,
184629,20211231,2021,INDL,C,D,STD,PSCU,INVESCO S&P SCP UTS & CM SVS,USD,,A,,,,
184630,20211231,2021,INDL,C,D,STD,PSCH,INVESCO S&P SMCP HLTH CARE,USD,,A,,,,
184631,20211231,2021,INDL,C,D,STD,PSCD,INVESCO S&P SMCP CONSR DISCR,USD,,A,,,,
184649,20211231,2021,INDL,C,D,STD,BIB,PROSHARES ULTR NASDAQ BIOTEC,USD,,A,,,,
184650,20211231,2021,INDL,C,D,STD,BIS,PROSHARES ULTRSH NSDQ BIOTEC,USD,,A,,,,
184666,20211231,2021,INDL,C,D,STD,BICK,FIRST TRUST BICK INDEX FUND,USD,,A,,,,
184688,20211231,2021,INDL,C,D,STD,CLDT,CHATHAM LODGING TRUST,USD,1410.6990,A,6010,601010,60,60101030
184688,20211231,2021,FS,C,D,STD,CLDT,CHATHAM LODGING TRUST,USD,1410.6990,A,6010,601010,60,60101030
184689,20210930,2021,INDL,C,D,STD,GBDC,GOLUB CAPITAL BDC INC,USD,5164.9150,A,4020,402030,40,40203010
184689,20210930,2021,FS,C,D,STD,GBDC,GOLUB CAPITAL BDC INC,USD,5164.9150,A,4020,402030,40,40203010
